iter	Logloss
454	0.05069106019
455	0.05054711576
456	0.05038931169
457	0.05024958904
458	0.050122384
459	0.04998736262
460	0.04987076853
461	0.04972628766
462	0.04953256484
463	0.04940244957
464	0.04925338705
465	0.0491446426
466	0.04901693382
467	0.04887911334
468	0.0486981257
469	0.04860150237
470	0.04841719022
471	0.04822718277
472	0.04803735661
473	0.04783514554
474	0.04768488599
475	0.04754452518
476	0.0473899119
477	0.04725211071
478	0.04710736898
479	0.04694451883
480	0.0468245736
481	0.04667857617
482	0.04651088422
483	0.04640161062
484	0.04625538693
485	0.04613687504
486	0.04597873034
487	0.04583277482
488	0.0457182183
489	0.04554255821
490	0.04541578277
491	0.04528178722
492	0.04517832116
493	0.04506797454
494	0.04492450735
495	0.04480517873
496	0.04470185975
497	0.04456079072
498	0.04442627431
499	0.04431191707
500	0.04417387779
501	0.04398435001
502	0.04385216099
503	0.04374127595
504	0.04363974725
505	0.04350727168
506	0.04340164151
507	0.04326882262
508	0.04314987573
509	0.04299203624
510	0.04287054132
511	0.04271070517
512	0.04257177558
513	0.04246105696
514	0.0423503752
515	0.04223009938
516	0.04210350951
517	0.04200510025
518	0.04184130817
519	0.04171394185
520	0.0415992657
521	0.04146327189
522	0.04133235271
523	0.04121087398
524	0.04109851664
525	0.04094758012
526	0.04086634603
527	0.04072745793
528	0.04061462962
529	0.04050123473
530	0.04038375637
531	0.04027343268
532	0.04015560079
533	0.04004383221
534	0.03992240312
535	0.03975759673
536	0.03968067269
537	0.0395679719
538	0.03944295309
539	0.03933986233
540	0.03923135744
541	0.0391362937
542	0.03899044226
543	0.03887303294
544	0.03880013929
545	0.0386994187
546	0.0385629104
547	0.03841503588
548	0.03830783583
549	0.03817784193
550	0.03805564603
551	0.03788527899
552	0.03773880189
553	0.03760040239
554	0.03749380086
555	0.03739565385
556	0.037286462
557	0.03720596555
558	0.03707100021
559	0.03694368486
560	0.03687902251
561	0.0367876455
562	0.03667644363
563	0.03654237493
564	0.03644188928
565	0.03632483447
566	0.03622045651
567	0.03615670094
568	0.0360015448
569	0.03586429496
570	0.03574503237
571	0.03566269824
572	0.03555286395
573	0.03545023714
574	0.03533374832
575	0.03521720014
576	0.03513434272
577	0.03504558944
578	0.03500831093
579	0.03490558178
580	0.03480085926
581	0.03469513361
582	0.0345675873
583	0.03444615141
584	0.03433030464
585	0.03417847125
586	0.03408282437
587	0.03395428681
588	0.03392163847
589	0.03381817652
590	0.03375134487
591	0.03361546985
592	0.03350203707
593	0.03339681477
594	0.03328358335
595	0.03321276866
596	0.03308689918
597	0.03299488452
598	0.03287224093
599	0.03276707788
600	0.03268194207
601	0.0325839478
602	0.03250897874
603	0.03238901145
604	0.03230289673
605	0.03219042923
606	0.03210415285
607	0.03200382714
608	0.03189543753
609	0.0317686795
610	0.03165982914
611	0.03157317192
612	0.03147332225
613	0.03137345715
614	0.03126954255
615	0.03120417682
616	0.03109424945
617	0.03099694315
618	0.03092158044
619	0.03083688894
620	0.03075072244
621	0.03064383594
622	0.03051968555
623	0.03042576627
624	0.03034218819
625	0.03023998351
626	0.03014333806
627	0.0300466347
628	0.02991967374
629	0.029838624
630	0.02977437941
631	0.02969146645
632	0.02959152291
633	0.02949164259
634	0.02938301826
635	0.02932053982
636	0.0292194795
637	0.02911369204
638	0.02903951226
639	0.02893292871
640	0.0288389526
641	0.02874994616
642	0.02865301938
643	0.02860012637
644	0.02852178797
645	0.02839840317
646	0.0283136179
647	0.02823733588
648	0.02812696288
649	0.02803306218
650	0.02793853869
651	0.02785789264
652	0.02775756282
653	0.027660713
654	0.02757454439
655	0.02748924105
656	0.02741487703
657	0.02734021586
658	0.02725993699
659	0.0271869861
660	0.02709234236
661	0.02700693734
662	0.02692387557
663	0.02684241205
664	0.0267742521
665	0.02669602468
666	0.02660063043
667	0.02653275517
668	0.02644851734
669	0.02637447307
670	0.02627899783
671	0.02619759563
672	0.02611808107
673	0.02601992761
674	0.02592985031
675	0.02586979082
676	0.02578678119
677	0.02576743541
678	0.02569533708
679	0.02561032759
680	0.0255392431
681	0.02546708321
682	0.0253798782
683	0.02531149046
684	0.02523219807
685	0.02517549676
686	0.025081808
687	0.02502444137
688	0.02495665769
689	0.02486583379
690	0.02478330064
691	0.02470758866
692	0.02461890882
693	0.02453997291
694	0.02446984466
695	0.02439581763
696	0.02431494237
697	0.02425529275
698	0.02420074745
699	0.02413770312
700	0.02406372444
701	0.0240014587
702	0.0239393361
703	0.02386124614
704	0.0238039831
705	0.02373520751
706	0.02366717074
707	0.02360651131
708	0.0235264902
709	0.02347710399
710	0.02342090097
711	0.02333215507
712	0.02325468425
713	0.02319527184
714	0.02313184755
715	0.0230561124
716	0.02300984882
717	0.02294051083
718	0.02287670687
719	0.02281039016
720	0.02273171757
721	0.02268029424
722	0.02260336204
723	0.02253610108
724	0.02247909892
725	0.02242005477
726	0.02235578343
727	0.0223229391
728	0.02225033303
729	0.02218595403
730	0.02209770699
731	0.02201791206
732	0.02196107659
733	0.02189696423
734	0.02181294085
735	0.02175403617
736	0.02167889224
737	0.02160953075
738	0.02154482375
739	0.02147127335
740	0.02141328425
741	0.02136350122
742	0.02134719353
743	0.02127827418
744	0.02121914212
745	0.02114707655
746	0.02107596503
747	0.02101032983
748	0.02094749411
749	0.02089806913
750	0.02083387422
751	0.02077431696
752	0.02069365686
753	0.02062983627
754	0.02057389767
755	0.02053044834
756	0.02048324975
757	0.02041466667
758	0.020370225
759	0.02032344159
760	0.02026405251
761	0.02019971597
762	0.02014422638
763	0.02008987053
764	0.02003598316
765	0.01996770314
766	0.01990863973
767	0.01985667199
768	0.01981312343
769	0.01976779057
770	0.01971574461
771	0.01965301339
772	0.01959751662
773	0.01954084824
774	0.01948460033
775	0.01942823434
776	0.01938069195
777	0.01930207037
778	0.01924305173
779	0.01919193113
780	0.01913300015
781	0.01906632314
782	0.01902779356
783	0.01897702377
784	0.01891474988
785	0.01885658429
786	0.0187988299
787	0.01876400801
788	0.01872709952
789	0.01867487924
790	0.01862937862
791	0.01858004222
792	0.01852698705
793	0.01847748271
794	0.0184335791
795	0.01838473716
796	0.01832943692
797	0.01827938874
798	0.01823569238
799	0.01819006428
800	0.01814227522
801	0.01808586357
802	0.0180388884
803	0.01799411987
804	0.01795483176
805	0.01790233774
806	0.01785726051
807	0.0178135201
808	0.0177637989
809	0.01770994971
810	0.01765955395
811	0.01760374491
812	0.0175641146
813	0.01752926705
814	0.01747816667
815	0.01742677478
816	0.01737805403
817	0.01732334641
818	0.01728676402
819	0.01723409825
820	0.01718479327
821	0.01712186872
822	0.01709830305
823	0.01704926014
824	0.01700397533
825	0.01695406696
826	0.01691153281
827	0.01686058326
828	0.01681639295
829	0.01676826043
830	0.01673421717
831	0.01669519258
832	0.01666953483
833	0.01662472374
834	0.01660126943
835	0.01655866293
836	0.01650567298
837	0.01646538625
838	0.01643010403
839	0.01637865304
840	0.01632681555
841	0.01628672467
842	0.0162466711
843	0.01621765602
844	0.01616079896
845	0.0161171938
846	0.0160676016
847	0.0160349558
848	0.01598832475
849	0.01594156151
850	0.01591856129
851	0.01588192469
852	0.01583694007
853	0.01579471758
854	0.01575612469
855	0.01571306355
856	0.01568251834
857	0.01564782859
858	0.01559715885
859	0.01555617195
860	0.01553685055
861	0.01549630489
862	0.01544666182
863	0.01541774847
864	0.0153796812
865	0.01533578551
866	0.01529784722
867	0.01525733383
868	0.01521532493
869	0.01517613389
870	0.01514190033
871	0.0151007141
872	0.01505565629
873	0.01500808758
874	0.01497534237
875	0.01493018304
876	0.01487942204
877	0.01483787188
878	0.01479773815
879	0.01474696079
880	0.01471450896
881	0.01467321331
882	0.01462711218
883	0.01458974187
884	0.0145498177
885	0.01450987585
886	0.01446944351
887	0.01442800462
888	0.01439388924
889	0.01435065233
890	0.01431895674
891	0.01428225645
892	0.01422931084
893	0.01417850537
894	0.01412965936
895	0.0140820218
896	0.01405866251
897	0.0140108893
898	0.01396614188
899	0.01393267635
900	0.01390466648
901	0.01386391135
902	0.013824366
903	0.01378136108
904	0.01374609937
905	0.01372233516
906	0.01368356652
907	0.01365193647
908	0.01361818792
909	0.01357967799
910	0.01355068215
911	0.01351573564
912	0.01348907934
913	0.01345154942
914	0.01341790851
915	0.01338598462
916	0.01334805701
917	0.01330990348
918	0.01327866491
919	0.01324343403
920	0.01320575864
921	0.01317002848
922	0.01313752619
923	0.01310057015
924	0.01306896704
925	0.01304891715
926	0.01301853623
927	0.01298911812
928	0.01296488331
929	0.01292631914
930	0.01290385682
931	0.01286714304
932	0.01283467808
933	0.01279709791
934	0.01277084393
935	0.01273695536
936	0.01271331338
937	0.01267843277
938	0.01264611772
939	0.01260970143
940	0.01257239337
941	0.01254019849
942	0.01250665713
943	0.01247708902
944	0.01245056961
945	0.01241811128
946	0.01238077466
947	0.01234395333
948	0.01231790352
949	0.01228530588
950	0.0122539974
951	0.01222257053
952	0.0121882661
953	0.0121652159
954	0.01214668566
955	0.01212291027
956	0.01209412897
957	0.01207218205
958	0.01204309702
959	0.0120129174
960	0.0119882223
961	0.01196010891
962	0.01192617814
963	0.01189683181
964	0.01187110806
965	0.01183892821
966	0.01181324644
967	0.01177847422
968	0.01174693709
969	0.01172088849
970	0.01168926221
971	0.01166891694
972	0.01163872867
973	0.01160798835
974	0.01157570119
975	0.01154474089
976	0.0115119822
977	0.01148363466
978	0.01145697751
979	0.01142925223
980	0.01140446703
981	0.01137703106
982	0.0113505645
983	0.01133022238
984	0.01131522709
985	0.01129478136
986	0.01126824298
987	0.01124221919
988	0.01121878276
989	0.0111969287
990	0.01117143767
991	0.01113514284
992	0.01110511698
993	0.01108005135
994	0.01105314988
995	0.01102485659
996	0.01099049492
997	0.01097018954
998	0.01094219362
999	0.01093163732
